index,Crefo,Strasse_raw,HausNummer_raw,Plz_raw,Ort_raw,street_norm,house_norm,plz4_used,ort_norm,swis_match_type,swis_changed,swis_adr_egaid,swis_bdg_egid,swis_street_ref,swis_house_ref,swis_plz4_ref,swis_ort_ref
71417,422520438,Markusstrasse,18,800600,Zürich,markusstrasse,18,8006,zuerich,strict,False,100197102,152768,Markusstrasse,18,8006,Zürich
71418,405669436,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71419,422476889,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71420,427991890,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71421,423858983,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71422,405490273,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71423,424646202,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71424,428020970,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71425,424752503,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71426,421597514,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71427,424409385,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71428,427912592,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71429,425324501,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71430,421392251,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71431,425193015,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71432,427799246,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71433,404594424,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71434,420765984,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71435,404839040,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71436,428724265,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71437,404476913,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71438,409347144,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71439,404511675,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71440,428761840,Markusstrasse,7,800600,Zürich,markusstrasse,7,8006,zuerich,strict,False,100197097,152763,Markusstrasse,7,8006,Zürich
71441,404536424,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71442,401876894,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71443,404290625,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71444,428851682,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71445,404187609,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71446,401975091,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71447,404227082,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71448,429174805,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71449,404230627,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71450,403809679,Markusstrasse,19,800600,Zürich,markusstrasse,19,8006,zuerich,strict,False,100197103,152769,Markusstrasse,19,8006,Zürich
71451,404106729,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71452,428965854,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71453,408032734,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71454,403776825,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71455,407730752,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71456,428430513,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71457,408922708,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71458,403899205,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71459,420019536,Markusstrasse,18,800600,Zürich,markusstrasse,18,8006,zuerich,strict,False,100197102,152768,Markusstrasse,18,8006,Zürich
71460,428507269,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71461,421087295,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71462,402813895,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71463,421515460,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71464,428532331,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71465,420346028,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71466,403397426,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71467,420395553,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71468,428229527,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71469,420823178,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71470,403397499,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71471,402014166,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71472,428259663,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71473,401937508,Markusstrasse,7,800600,Zürich,markusstrasse,7,8006,zuerich,strict,False,100197097,152763,Markusstrasse,7,8006,Zürich
71474,424150417,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71475,401925097,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71476,428177553,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71477,402923219,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71478,424084665,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71479,402997253,Markusstrasse,18,800600,Zürich,markusstrasse,18,8006,zuerich,strict,False,100197102,152768,Markusstrasse,18,8006,Zürich
71480,408624183,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71481,429491268,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71482,423606763,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71483,407829092,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71484,423560282,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71485,420982743,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71486,424698006,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71487,420899315,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71488,424668845,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71489,404743957,Markusstrasse,7,800600,Zürich,markusstrasse,7,8006,zuerich,strict,False,100197097,152763,Markusstrasse,7,8006,Zürich
71490,424818266,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71491,404655992,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71492,425505144,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71493,404578926,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71494,424928361,Markusstrasse,7,800600,Zürich,markusstrasse,7,8006,zuerich,strict,False,100197097,152763,Markusstrasse,7,8006,Zürich
71495,404919787,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71496,421986053,Markusstrasse,18,800600,Zürich,markusstrasse,18,8006,zuerich,strict,False,100197102,152768,Markusstrasse,18,8006,Zürich
71497,404402138,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71498,421997260,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71499,404321135,Markusstrasse,19,800600,Zürich,markusstrasse,19,8006,zuerich,strict,False,100197103,152769,Markusstrasse,19,8006,Zürich
71500,422504360,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71501,404313346,Markusstrasse,19,800600,Zürich,markusstrasse,19,8006,zuerich,strict,False,100197103,152769,Markusstrasse,19,8006,Zürich
71502,428239766,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71503,404527969,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71504,428665279,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71505,404436341,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71506,428647717,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71507,405731210,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71508,428471168,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71509,401930491,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71510,429112228,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71511,401942562,Markusstrasse,7,800600,Zürich,markusstrasse,7,8006,zuerich,strict,False,100197097,152763,Markusstrasse,7,8006,Zürich
71512,428943607,Markusstrasse,11,800600,Zürich,markusstrasse,11,8006,zuerich,strict,False,100197099,152765,Markusstrasse,11,8006,Zürich
71513,402014588,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71514,428979579,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71515,401971995,Markusstrasse,20,800600,Zürich,markusstrasse,20,8006,zuerich,strict,False,100197104,152770,Markusstrasse,20,8006,Zürich
71516,428758957,Markusstrasse,9,800600,Zürich,markusstrasse,9,8006,zuerich,strict,False,100197098,152764,Markusstrasse,9,8006,Zürich
71517,401990988,Markusstrasse,10,800600,Zürich,markusstrasse,10,8006,zuerich,strict,False,100197105,152771,Markusstrasse,10,8006,Zürich
71518,428004667,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71519,403809532,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71520,428156607,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71521,403827988,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71522,428157634,Markusstrasse,19,800600,Zürich,markusstrasse,19,8006,zuerich,strict,False,100197103,152769,Markusstrasse,19,8006,Zürich
71523,403815128,Markusstrasse,7,800600,Zürich,markusstrasse,7,8006,zuerich,strict,False,100197097,152763,Markusstrasse,7,8006,Zürich
71524,428171949,Markusstrasse,8,800600,Zürich,markusstrasse,8,8006,zuerich,strict,False,100197095,152761,Markusstrasse,8,8006,Zürich
71525,403685048,Markusstrasse,14,800600,Zürich,markusstrasse,14,8006,zuerich,strict,False,100197100,152766,Markusstrasse,14,8006,Zürich
71526,426598879,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71527,403900560,Markusstrasse,16,800600,Zürich,markusstrasse,16,8006,zuerich,strict,False,100197101,152767,Markusstrasse,16,8006,Zürich
71528,429286303,Markusstrasse,18,800600,Zürich,markusstrasse,18,8006,zuerich,strict,False,100197102,152768,Markusstrasse,18,8006,Zürich
71529,402877602,Markusstrasse,5,800600,Zürich,markusstrasse,5,8006,zuerich,strict,False,100197096,152762,Markusstrasse,5,8006,Zürich
71530,402849240,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71531,402952017,Markusstrasse,12,800600,Zürich,markusstrasse,12,8006,zuerich,strict,False,101215504,9011723,Markusstrasse,12,8006,Zürich
71532,408465747,Markusstr.,14,800600,Zürich,markusstrasse,14,8006,zuerich,sig,True,100197100,152766,Markusstrasse,14,8006,Zürich
71533,428431959,Markusstr.,18,800600,Zürich,markusstrasse,18,8006,zuerich,sig,True,100197102,152768,Markusstrasse,18,8006,Zürich
71534,429148636,Markusstr.,18,800600,Zürich,markusstrasse,18,8006,zuerich,sig,True,100197102,152768,Markusstrasse,18,8006,Zürich
71535,408484500,Markusstr.,5,800600,Zürich,markusstrasse,5,8006,zuerich,sig,True,100197096,152762,Markusstrasse,5,8006,Zürich
71536,429148508,Markusstr.,16,800600,Zürich,markusstrasse,16,8006,zuerich,sig,True,100197101,152767,Markusstrasse,16,8006,Zürich
71537,404513778,Lux-Guyer-Weg,7,800600,Zürich,lux guyer weg,7,8006,zuerich,strict,False,101277713,3169208,Lux-Guyer-Weg,7,8006,Zürich
71538,428040415,Lux-Guyer-Weg,5,800600,Zürich,lux guyer weg,5,8006,zuerich,strict,False,101277711,3169206,Lux-Guyer-Weg,5,8006,Zürich
71539,404741691,Lux-Guyer-Weg,7,800600,Zürich,lux guyer weg,7,8006,zuerich,strict,False,101277713,3169208,Lux-Guyer-Weg,7,8006,Zürich
71540,424010385,Lux-Guyer-Weg,9,800600,Zürich,lux guyer weg,9,8006,zuerich,strict,False,101277714,3169209,Lux-Guyer-Weg,9,8006,Zürich
71541,421057055,Lux-Guyer-Weg,9,800600,Zürich,lux guyer weg,9,8006,zuerich,strict,False,101277714,3169209,Lux-Guyer-Weg,9,8006,Zürich
71542,424478471,Lux Guyer-Weg,9,800600,Zürich,lux guyer weg,9,8006,zuerich,strict,False,101277714,3169209,Lux-Guyer-Weg,9,8006,Zürich
71544,424019930,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71545,404756163,Lindenbachstrasse,8,800600,Zürich,lindenbachstrasse,8,8006,zuerich,strict,False,100198649,152788,Lindenbachstrasse,8,8006,Zürich
71546,424086598,Lindenbachstrasse,24,800600,Zürich,lindenbachstrasse,24,8006,zuerich,strict,False,100197091,152757,Lindenbachstrasse,24,8006,Zürich
71547,426714821,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71548,423944282,Lindenbachstrasse,54,800600,Zürich,lindenbachstrasse,54,8006,zuerich,strict,False,100196994,152712,Lindenbachstrasse,54,8006,Zürich
71549,404699776,Lindenbachstrasse,7,800600,Zürich,lindenbachstrasse,7,8006,zuerich,strict,False,100198650,152789,Lindenbachstrasse,7,8006,Zürich
71550,423954099,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71551,426730575,Lindenbachstrasse,37,800600,Zürich,lindenbachstrasse,37,8006,zuerich,strict,False,100196999,152717,Lindenbachstrasse,37,8006,Zürich
71552,423910197,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71553,404599924,Lindenbachstrasse,54,800600,Zürich,lindenbachstrasse,54,8006,zuerich,strict,False,100196994,152712,Lindenbachstrasse,54,8006,Zürich
71554,424162934,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71555,426750120,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71556,424169361,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71557,404916302,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71559,425723332,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71560,424281601,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71561,404888994,Lindenbachstrasse,36,800600,Zürich,lindenbachstrasse,36,8006,zuerich,strict,False,100196998,152716,Lindenbachstrasse,36,8006,Zürich
71562,423560913,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71563,427166566,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71564,425320857,Lindenbachstrasse,41,800600,Zürich,lindenbachstrasse,41,8006,zuerich,strict,False,100197003,152721,Lindenbachstrasse,41,8006,Zürich
71565,404921148,Lindenbachstrasse,9,800600,Zürich,lindenbachstrasse,9,8006,zuerich,strict,False,101090998,2370734,Lindenbachstrasse,9,8006,Zürich
71566,424835292,Lindenbachstrasse,25,800600,Zürich,lindenbachstrasse,25,8006,zuerich,strict,False,100197092,152758,Lindenbachstrasse,25,8006,Zürich
71567,427111563,Lindenbachstrasse,37,800600,Zürich,lindenbachstrasse,37,8006,zuerich,strict,False,100196999,152717,Lindenbachstrasse,37,8006,Zürich
71568,424867620,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71569,404993542,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71570,424307362,Lindenbachstrasse,40,800600,Zürich,lindenbachstrasse,40,8006,zuerich,strict,False,100197002,152720,Lindenbachstrasse,40,8006,Zürich
71571,427008909,Lindenbachstrasse,24,800600,Zürich,lindenbachstrasse,24,8006,zuerich,strict,False,100197091,152757,Lindenbachstrasse,24,8006,Zürich
71572,424340546,Lindenbachstrasse,19,800600,Zürich,lindenbachstrasse,19,8006,zuerich,strict,False,100197087,152753,Lindenbachstrasse,19,8006,Zürich
71573,404987553,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71574,424495124,Lindenbachstrasse,38,800600,Zürich,lindenbachstrasse,38,8006,zuerich,strict,False,100197000,152718,Lindenbachstrasse,38,8006,Zürich
71575,426915990,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71576,424525975,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71577,404350992,Lindenbachstrasse,27,800600,Zürich,lindenbachstrasse,27,8006,zuerich,strict,False,100198538,152730,Lindenbachstrasse,27,8006,Zürich
71579,427580847,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
71580,424533401,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71581,404104428,Lindenbachstrasse,54,800600,Zürich,lindenbachstrasse,54,8006,zuerich,strict,False,100196994,152712,Lindenbachstrasse,54,8006,Zürich
71582,424759384,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71583,428036360,Lindenbachstrasse,12,800600,Zürich,lindenbachstrasse,12,8006,zuerich,strict,False,100198647,152786,Lindenbachstrasse,12,8006,Zürich
71584,424775302,Lindenbachstrasse,41,800600,Zürich,lindenbachstrasse,41,8006,zuerich,strict,False,100197003,152721,Lindenbachstrasse,41,8006,Zürich
71585,404152594,Lindenbachstrasse,6,800600,Zürich,lindenbachstrasse,6,8006,zuerich,strict,False,100198648,152787,Lindenbachstrasse,6,8006,Zürich
71586,422499760,Lindenbachstrasse,28,800600,Zürich,lindenbachstrasse,28,8006,zuerich,strict,False,100197083,152749,Lindenbachstrasse,28,8006,Zürich
71587,428060392,Lindenbachstrasse,50,800600,Zürich,lindenbachstrasse,50,8006,zuerich,strict,False,100196992,152710,Lindenbachstrasse,50,8006,Zürich
71588,422540143,Lindenbachstrasse,56,800600,Zürich,lindenbachstrasse,56,8006,zuerich,strict,False,100196995,152713,Lindenbachstrasse,56,8006,Zürich
71589,404152853,Lindenbachstrasse,37,800600,Zürich,lindenbachstrasse,37,8006,zuerich,strict,False,100196999,152717,Lindenbachstrasse,37,8006,Zürich
71590,422224018,Lindenbachstrasse,25,800600,Zürich,lindenbachstrasse,25,8006,zuerich,strict,False,100197092,152758,Lindenbachstrasse,25,8006,Zürich
71591,428191172,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71592,422154832,Lindenbachstrasse,47,800600,Zürich,lindenbachstrasse,47,8006,zuerich,strict,False,100197004,152722,Lindenbachstrasse,47,8006,Zürich
71593,404227074,Lindenbachstrasse,27,800600,Zürich,lindenbachstrasse,27,8006,zuerich,strict,False,100198538,152730,Lindenbachstrasse,27,8006,Zürich
71594,422394280,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71595,428168841,Lindenbachstrasse,52,800600,Zürich,lindenbachstrasse,52,8006,zuerich,strict,False,100196993,152711,Lindenbachstrasse,52,8006,Zürich
71596,421836749,Lindenbachstrasse,8,800600,Zürich,lindenbachstrasse,8,8006,zuerich,strict,False,100198649,152788,Lindenbachstrasse,8,8006,Zürich
71597,404227220,Lindenbachstrasse,12,800600,Zürich,lindenbachstrasse,12,8006,zuerich,strict,False,100198647,152786,Lindenbachstrasse,12,8006,Zürich
71598,422066499,Lindenbachstrasse,6,800600,Zürich,lindenbachstrasse,6,8006,zuerich,strict,False,100198648,152787,Lindenbachstrasse,6,8006,Zürich
71599,428160558,Lindenbachstrasse,35,800600,Zürich,lindenbachstrasse,35,8006,zuerich,strict,False,100196997,152715,Lindenbachstrasse,35,8006,Zürich
71600,422054395,Lindenbachstrasse,54,800600,Zürich,lindenbachstrasse,54,8006,zuerich,strict,False,100196994,152712,Lindenbachstrasse,54,8006,Zürich
71601,404230596,Lindenbachstrasse,1,800600,Zürich,lindenbachstrasse,1,8006,zuerich,strict,False,100198660,152799,Lindenbachstrasse,1,8006,Zürich
71602,421910262,Lindenbachstrasse,27,800600,Zürich,lindenbachstrasse,27,8006,zuerich,strict,False,100198538,152730,Lindenbachstrasse,27,8006,Zürich
71603,428229541,Lindenbachstrasse,11,800600,Zürich,lindenbachstrasse,11,8006,zuerich,strict,False,100198651,152790,Lindenbachstrasse,11,8006,Zürich
